id,type,subtype,price,Transaction Type,zip,KitchenType,constructionYear,Building_condition,energy_heatingType,Energy Consumption Level,bedroom_count,Land_surface,Attic_Exists,Basement_Exists,Garden_surface,Outdoor_terrace_exists,Specificities SME office exists,Wellness Equipment Swimming Pool,Parking Space Count indoor,Parking SpaceCount outdoor,Condition is Newly Built,date
10158651,apartment,apartment,469000,forsale,1000,usainstalled,1996,,gas,105,2,,,true,,true,,,,,,10/18/22
10158650,house,house,169500,forsale,7140,installed,,,gas,294,2,150,,true,1,true,,,,,,10/18/22
10158649,apartment,apartment,215000,forsale,1030,installed,1930,good,gas,210,1,,,true,,,,,,,,10/18/22
10158648,house,house,625000,forsale,2160,semiequipped,1983,good,gas,190,3,744,,,330,true,,,2,4,,10/18/22
10158644,house,house,520000,forsale,6747,installed,1988,,,253,4,2721,,true,,,,,1,,,10/18/22
10158640,house,house,269000,forsale,6990,semiequipped,1976,good,pellet,247,3,3418,,,,,true,,1,7,,10/18/22
9998765,house,house,375000,forsale,9160,installed,1991,good,,201,3,489,,,300,,,,,,,10/18/22
10069636,house,house,389000,forsale,8400,installed,,asnew,gas,68,3,178,true,true,62,true,true,,,,,10/18/22
10008664,house,house,395000,forsale,1180,notinstalled,,good,gas,466,2,0,,true,,,,,,,,10/18/22
10115124,house,house,395000,forsale,1300,installed,,,,254,5,720,,,,,,,1,1,,10/18/22
10068315,house,house,395000,forsale,8501,,1950,good,,408,3,379,,true,,,,,,,,10/18/22
9988697,house,house,395000,forsale,9320,hyperequipped,,asnew,gas,191,3,272,true,,50,true,,,1,1,,10/18/22
10009606,house,townhouse,399000,forsale,2630,installed,,tobedoneup,gas,249,3,16,,,,true,true,,1,2,,10/18/22
10014302,house,house,399000,forsale,8610,installed,2020,good,,33,3,361,,,361,true,,,1,1,,10/18/22
10113905,house,house,399000,forsale,9320,hyperequipped,,asnew,gas,96,3,418,,,100,true,,,,,,10/18/22
10106785,house,house,419000,forsale,8501,,1991,good,,177,4,671,,,,,,,1,,,10/18/22
10118634,house,house,425000,forsale,1880,hyperequipped,2003,asnew,gas,,3,288,true,,200,true,,,1,1,,10/18/22
10083537,house,house,425000,forsale,9185,,1992,good,gas,377,3,846,,,,true,,true,2,1,,10/18/22
10127033,house,house,439000,forsale,6663,,,,gas,242,3,1100,,,,true,,,,,,10/18/22
10126704,house,house,439000,forsale,8730,installed,,good,fueloil,352,4,1966,,,,,,,1,,,10/18/22
10120580,house,house,449000,forsale,9320,installed,,justrenovated,gas,187,4,256,,,,true,true,,1,2,,10/18/22
9895177,house,house,450000,forsale,4910,installed,,asnew,gas,340,3,769,,true,,true,true,true,,2,,10/18/22
9897871,house,house,450000,forsale,8972,,2014,good,,175,4,338,,,110,true,,,,,,10/18/22
10101184,house,house,450000,forsale,9940,installed,1995,asnew,gas,245,3,574,,,,,true,true,1,,,10/18/22
10060198,house,house,459000,forsale,8710,,1958,justrenovated,,370,5,472,,,,true,,,,,,10/18/22
10126118,house,villa,460000,forsale,6141,usainstalled,2004,asnew,,190,3,600,true,true,,true,true,,1,1,,10/18/22
9950307,house,house,465000,forsale,6567,notinstalled,,good,fueloil,368,7,1661,true,true,1431,true,true,true,,5,,10/18/22
9716244,house,house,470000,forsale,4000,hyperequipped,,good,gas,166,2,246,,true,60,true,,,,,,10/18/22
10097199,house,house,475000,forsale,2830,hyperequipped,,asnew,gas,171,5,0,true,true,,true,,,,,,10/18/22
10088059,house,villa,475000,forsale,5060,installed,1993,good,electric,480,6,1362,true,true,,true,,,2,4,,10/18/22
9988274,house,castle,490000,forsale,7050,,1854,,fueloil,432,10,4491,,true,,,true,,,,,10/18/22
9988273,house,castle,490000,forsale,7050,,1854,,fueloil,432,10,4491,,true,,,true,,,,,10/18/22
10093929,house,mixedusebuilding,495000,forsale,1081,installed,,good,gas,392,3,89,,true,,true,true,,,,,10/18/22
10115121,house,house,495000,forsale,1457,installed,,,fueloil,347,4,1503,,true,,true,,,2,1,,10/18/22
10003681,house,villa,495000,forsale,5101,installed,1979,,fueloil,238,4,996,,true,880,true,,,2,6,,10/18/22
9903938,house,exceptionalproperty,495000,forsale,6600,notinstalled,1900,torenovate,,396,6,3249,true,true,2025,true,true,,,5,,10/18/22
10110669,house,house,85000,forsale,4860,,,torenovate,,,4,140,,true,,true,,,,,,10/18/22
10158652,house,house,435000,forsale,2640,installed,1956,good,gas,255,3,241,,true,87,true,,,1,1,,10/18/22
10158651,apartment,apartment,469000,forsale,1000,usainstalled,1996,,gas,105,2,,,true,,true,,,,,,10/18/22
10158650,house,house,169500,forsale,7140,installed,,,gas,294,2,150,,true,1,true,,,,,,10/18/22
10158649,apartment,apartment,215000,forsale,1030,installed,1930,good,gas,210,1,,,true,,,,,,,,10/18/22
10158648,house,house,625000,forsale,2160,semiequipped,1983,good,gas,190,3,744,,,330,true,,,2,4,,10/18/22
10158644,house,house,520000,forsale,6747,installed,1988,,,253,4,2721,,true,,,,,1,,,10/18/22
10158640,house,house,269000,forsale,6990,semiequipped,1976,good,pellet,247,3,3418,,,,,true,,1,7,,10/18/22
9941894,house,villa,495000,forsale,8720,,1991,good,,198,4,1362,,,,true,true,,2,5,,10/18/22
10091191,house,villa,495000,forsale,8820,,2014,good,,21,5,762,,,,,,,1,,,10/18/22
9959552,house,house,499000,forsale,8530,installed,,good,gas,416,7,379,,,,true,,,1,,,10/18/22
10048475,house,villa,520000,forsale,5100,installed,1930,tobedoneup,,462,5,1844,,true,,true,,true,1,4,,10/18/22
10108733,house,villa,520000,forsale,8400,installed,1975,good,,368,3,615,,,,,,,2,2,,10/18/22
10067763,house,house,525000,forsale,1300,hyperequipped,1991,good,gas,250,4,1428,true,true,1,true,,,2,8,,10/18/22
10087835,house,house,530000,forsale,3000,installed,1990,good,gas,180,4,238,,true,,true,,,1,2,,10/18/22
10129706,house,house,539000,forsale,8420,installed,1989,good,,127,4,576,,,,true,true,,1,2,,10/18/22
9949202,house,house,547000,forsale,2018,installed,,good,gas,332,3,0,,true,,true,,,,,,10/18/22
10116941,house,house,549000,forsale,2560,installed,2009,asnew,gas,81,4,450,,,,true,,,1,,,10/18/22
10092426,house,house,549000,forsale,9150,installed,1980,justrenovated,gas,269,4,660,,true,,true,,,1,,,10/18/22
10119754,house,mixedusebuilding,549000,forsale,9400,semiequipped,,good,,529,5,1447,true,true,1000,,true,,2,30,,10/18/22
10005135,house,house,550000,forsale,1040,usainstalled,2015,asnew,,215,3,110,,,,true,,,,,,10/18/22
9820929,house,apartmentblock,560000,forsale,8660,semiequipped,1939,good,gas,156,5,0,,true,50,true,,,,,,10/18/22
10051136,house,house,595000,forsale,1190,,1913,torenovate,gas,,7,256,,true,26,true,true,,1,2,,10/18/22
10013280,house,house,597500,forsale,1120,installed,1958,,,180,4,0,,true,45,true,,,1,,,10/18/22
10046574,house,house,598000,forsale,8200,,1971,tobedoneup,gas,377,5,1286,,true,,true,,,1,4,,10/18/22
9903842,house,villa,599000,forsale,6860,usahyperequipped,2016,asnew,,65,3,2800,true,true,2678,true,true,,1,2,,10/18/22
10096383,house,house,620000,forsale,9930,installed,2004,asnew,gas,204,4,621,,,,true,true,true,,,,10/18/22
10040692,house,apartmentblock,625000,forsale,1070,installed,1958,tobedoneup,gas,457,4,203,true,true,,true,,,2,6,,10/18/22
10027820,house,house,625000,forsale,2520,hyperequipped,1975,justrenovated,,238,3,966,true,true,,true,,,1,4,,10/18/22
10034728,house,house,629000,forsale,1600,installed,1974,good,,392,4,1157,,true,,true,true,,2,,,10/18/22
10034727,house,house,629000,forsale,1602,installed,1974,good,,392,4,1157,,true,,true,true,,2,,,10/18/22
10092091,house,house,629000,forsale,2300,installed,2017,asnew,,53.88,4,555,,,,,,true,1,2,,10/18/22
9823965,house,exceptionalproperty,630000,forsale,1367,semiequipped,1900,torenovate,,543,7,2700,,true,,true,true,,2,12,,10/18/22
9943463,house,manorhouse,649000,forsale,3800,installed,1964,torenovate,fueloil,712,3,23017,,true,,,,,1,,,10/18/22
9685816,house,house,649000,forsale,4960,hyperequipped,,,,118,4,24516,,,,true,,true,1,6,,10/18/22
10097331,house,villa,649000,forsale,9450,usahyperequipped,1976,good,fueloil,223,4,1497,true,true,1180,true,true,,2,5,,10/18/22
10031475,house,villa,650000,forsale,8490,installed,1986,good,,285,5,1360,,,,true,,,,4,,10/18/22
10088671,house,exceptionalproperty,655000,forsale,2300,hyperequipped,,good,gas,260,5,498,true,true,200,true,true,,2,,,10/18/22
10110669,house,house,85000,forsale,4860,,,torenovate,,,4,140,,true,,true,,,,,,10/18/22
10158652,house,house,435000,forsale,2640,installed,1956,good,gas,255,3,241,,true,87,true,,,1,1,,10/18/22
10158651,apartment,apartment,469000,forsale,1000,usainstalled,1996,,gas,105,2,,,true,,true,,,,,,10/18/22
10158650,house,house,169500,forsale,7140,installed,,,gas,294,2,150,,true,1,true,,,,,,10/18/22
10158649,apartment,apartment,215000,forsale,1030,installed,1930,good,gas,210,1,,,true,,,,,,,,10/18/22
10158648,house,house,625000,forsale,2160,semiequipped,1983,good,gas,190,3,744,,,330,true,,,2,4,,10/18/22
10158644,house,house,520000,forsale,6747,installed,1988,,,253,4,2721,,true,,,,,1,,,10/18/22
10158640,house,house,269000,forsale,6990,semiequipped,1976,good,pellet,247,3,3418,,,,,true,,1,7,,10/18/22
10096771,house,house,669000,forsale,1380,usahyperequipped,,good,fueloil,,5,650,,true,700,true,true,,,1,,10/18/22
10124978,house,house,675000,forsale,1490,installed,1975,good,fueloil,258,5,2857,true,true,,true,true,,2,4,,10/18/22
9869309,house,house,689000,forsale,8800,installed,2013,good,,80,4,123,,true,57,,,,,,,10/18/22
9940421,house,countrycottage,690000,forsale,6780,,1920,tobedoneup,fueloil,337,4,1928,,,,true,true,,1,,,10/18/22
10109488,house,house,695000,forsale,1160,semiequipped,,tobedoneup,gas,,5,160,,true,65,true,,,1,,,10/18/22
9977937,house,manorhouse,695000,forsale,4260,installed,1900,good,fueloil,336,8,7339,true,true,6500,true,true,,1,10,,10/18/22
9960444,house,mixedusebuilding,695000,forsale,9400,hyperequipped,1961,asnew,gas,156,5,1420,true,,1100,true,,,,,,10/18/22
10082553,house,apartmentblock,699000,forsale,1040,installed,1954,good,gas,363,3,0,,true,55,true,,,,,,10/18/22
10116813,house,house,705000,forsale,9660,,2010,asnew,,95,3,3000,true,true,,true,true,,2,,,10/18/22
10109075,house,villa,705000,forsale,9660,,2010,asnew,,95,3,3000,true,true,,true,true,,2,,,10/18/22
10129165,house,house,750000,forsale,1560,installed,1954,,gas,228,3,646,true,true,583,true,,,1,2,,10/18/22
10049751,house,villa,750000,forsale,8400,installed,1971,asnew,fueloil,477,3,2030,,,2030,,true,,1,,,10/18/22
10114686,house,exceptionalproperty,775000,forsale,9290,hyperequipped,2006,asnew,gas,164,6,690,,,400,true,,true,2,4,,10/18/22
9982948,house,villa,795000,forsale,9041,installed,1936,good,fueloil,243,4,1343,,,,,,,,5,,10/18/22
10124996,house,house,799000,forsale,1755,notinstalled,2022,asnew,pellet,97,7,1200,,,800,true,true,,,,,10/18/22
9862435,house,house,850000,forsale,1367,semiequipped,1900,torenovate,,543,7,5200,,true,,true,true,,2,12,,10/18/22
10002602,house,villa,895000,forsale,9870,,1972,asnew,,483,4,1275,,true,,true,true,true,1,,,10/18/22
10097696,house,villa,925000,forsale,8570,,1970,asnew,,157,3,1443,,,,true,,,,8,,10/18/22
9267446,house,house,925000,forsale,9220,,1910,,,87,6,795,,true,,true,,,1,,,10/18/22
9256531,house,mansion,925000,forsale,9220,,1910,,,87,6,795,,true,,true,,,1,,,10/18/22
9933156,house,house,965000,forsale,9000,,1987,tobedoneup,gas,289,5,123,,,,true,,,,,,10/18/22
10109205,house,mansion,970000,forsale,3000,,,asnew,gas,258,5,450,true,true,,true,true,,,,,10/18/22
9996194,house,villa,985000,forsale,8770,,1949,tobedoneup,,335,6,4116,,true,,,,true,,5,,10/18/22
10072897,house,manorhouse,1060000,forsale,1540,hyperequipped,2008,,,152,4,1254,,true,,true,true,,3,2,,10/18/22
10126743,house,villa,1125000,forsale,1770,installed,1983,good,,163,5,1051,,true,730,true,,true,3,3,,10/18/22
10099155,house,mansion,1200000,forsale,3000,installed,,justrenovated,gas,199,4,120,,,,,,,,,,10/18/22
9874325,house,villa,1380000,forsale,1410,,1990,good,fueloil,195,6,1461,,,,true,true,,2,4,,10/18/22
10125346,house,mansion,1790000,forsale,1050,,1911,,,336,4,170,,true,,true,true,,1,1,,10/18/22
10093648,house,villa,1835000,forsale,1180,usahyperequipped,2013,,,140,4,1060,,true,690,true,,true,2,2,,10/18/22
10059134,house,apartmentblock,1890000,forsale,1030,,,,gas,158,0,1500,,,,,,,,,,10/18/22
10110669,house,house,85000,forsale,4860,,,torenovate,,,4,140,,true,,true,,,,,,10/18/22
10158652,house,house,435000,forsale,2640,installed,1956,good,gas,255,3,241,,true,87,true,,,1,1,,10/18/22
10158651,apartment,apartment,469000,forsale,1000,usainstalled,1996,,gas,105,2,,,true,,true,,,,,,10/18/22
10158650,house,house,169500,forsale,7140,installed,,,gas,294,2,150,,true,1,true,,,,,,10/18/22
10158649,apartment,apartment,215000,forsale,1030,installed,1930,good,gas,210,1,,,true,,,,,,,,10/18/22
10158648,house,house,625000,forsale,2160,semiequipped,1983,good,gas,190,3,744,,,330,true,,,2,4,,10/18/22
10158644,house,house,520000,forsale,6747,installed,1988,,,253,4,2721,,true,,,,,1,,,10/18/22
10158640,house,house,269000,forsale,6990,semiequipped,1976,good,pellet,247,3,3418,,,,,true,,1,7,,10/18/22
10099584,house,house,2790000,forsale,2950,hyperequipped,2008,asnew,,136,3,7245,true,true,,true,true,true,5,4,,10/18/22
10048313,house,castle,2900000,forsale,4800,,1893,torenovate,,,15,11200,,,,,,,,,,10/18/22
10153411,housegroup,housegroup,289000-289000,forsale,5570,,,,,,,,,,,,,,,,1,10/18/22
10151718,housegroup,housegroup,349000-449000,forsale,1360,,,,,,,,,,,,,,,,1,10/18/22
10157203,house,house,175000,forsale,8770,installed,,torenovate,pellet,387,3,261,,,,,,,,,,10/18/22
10157214,house,house,225000,forsale,8720,,,torenovate,gas,391,3,263,,,,true,,,1,,,10/18/22
10100514,house,house,335000,forsale,2110,installed,,justrenovated,gas,283,3,0,true,true,32,true,,,,,,10/18/22
10127857,house,villa,520000,forsale,8500,hyperequipped,1970,asnew,,378,3,1249,,,,,,,1,,,10/18/22
9933179,house,villa,520000,forsale,8930,hyperequipped,1970,asnew,,378,3,1249,,,,,,,1,,,10/18/22
10158485,house,countrycottage,825000,forsale,1702,semiequipped,1963,torenovate,fueloil,824,4,9143,,true,,,,,1,,,10/18/22
10158247,house,house,850000,forsale,1050,hyperequipped,1904,asnew,gas,265,4,45,,true,,true,true,,,,,10/18/22
10132812,house,house,260000,forsale,9200,,1953,good,gas,532,3,534,,,,true,,,,,,10/18/22
10132656,house,townhouse,299000,forsale,2270,usahyperequipped,1982,good,gas,324,3,0,,,,true,,,,,,10/18/22
10132809,house,house,325000,forsale,9200,,1955,good,gas,291,3,280,,,,true,,,,,,10/18/22
10132500,house,house,335000,forsale,9450,installed,1976,,gas,251,3,282,,,,true,,,1,4,,10/18/22
10132313,house,exceptionalproperty,449000,forsale,9255,,,asnew,gas,128,3,410,,,160,,,,1,2,,10/18/22
10007682,house,mixedusebuilding,459000,forsale,1853,semiequipped,1954,tobedoneup,gas,286,6,177,true,true,,true,true,,,,,10/18/22
10132612,house,farmhouse,670000,forsale,7502,hyperequipped,,good,fueloil,285,4,4266,true,true,3473,true,true,,1,4,,10/18/22
10134076,house,house,109000,forsale,5580,,,good,gas,401,2,110,true,true,51,true,,,,,,10/18/22
10134438,house,house,240000,forsale,6040,installed,1973,good,fueloil,382,3,1957,,,,,,,3,3,,10/18/22
10072404,house,house,240000,forsale,8600,installed,,tobedoneup,,1496,4,826,true,true,,true,,,1,1,,10/18/22
10133920,house,house,275000,forsale,9700,,,torenovate,,661,3,690,,true,,true,,,1,,,10/18/22
10134376,house,house,319000,forsale,8400,,1907,tobedoneup,gas,503,6,135,,,,,,,1,,,10/18/22
10135583,house,house,384000,forsale,8560,,1976,asnew,gas,205,3,674,,,,true,true,,1,,,10/18/22
10134897,house,manorhouse,1400000,forsale,3840,installed,1970,good,fueloil,602,5,0,,true,,,,,2,8,,10/18/22
10139009,house,house,95000,forsale,7134,installed,,torenovate,fueloil,505,2,140,,true,,true,,,,,,10/18/22
10138480,house,house,249000,forsale,1600,,1919,,,,3,215,,,,,,,,,,10/18/22
10128486,house,house,265000,forsale,4263,,2022,good,gas,,3,1020,,,420,,,,,4,1,10/18/22
10138263,house,house,289000,forsale,9500,installed,1959,torenovate,fueloil,408,3,306,,,,true,,,1,3,,10/18/22
10126104,house,villa,319000,forsale,9500,usahyperequipped,2023,asnew,gas,,3,334,,,,true,true,,,2,1,10/18/22
10110669,house,house,85000,forsale,4860,,,torenovate,,,4,140,,true,,true,,,,,,10/18/22
10158652,house,house,435000,forsale,2640,installed,1956,good,gas,255,3,241,,true,87,true,,,1,1,,10/18/22
10158651,apartment,apartment,469000,forsale,1000,usainstalled,1996,,gas,105,2,,,true,,true,,,,,,10/18/22
10158650,house,house,169500,forsale,7140,installed,,,gas,294,2,150,,true,1,true,,,,,,10/18/22
10158649,apartment,apartment,215000,forsale,1030,installed,1930,good,gas,210,1,,,true,,,,,,,,10/18/22
10158648,house,house,625000,forsale,2160,semiequipped,1983,good,gas,190,3,744,,,330,true,,,2,4,,10/18/22
10158644,house,house,520000,forsale,6747,installed,1988,,,253,4,2721,,true,,,,,1,,,10/18/22
10158640,house,house,269000,forsale,6990,semiequipped,1976,good,pellet,247,3,3418,,,,,true,,1,7,,10/18/22
10103638,house,house,345000,forsale,9290,installed,2022,asnew,gas,,3,203,true,,,true,,,,2,1,10/18/22
10077069,house,house,349500,forsale,8840,installed,2020,asnew,gas,,3,488,,,,,,,,2,1,10/18/22
10103636,house,house,389000,forsale,9290,hyperequipped,2022,asnew,gas,,3,170,true,,,true,,,,,1,10/18/22
10121604,house,house,393500,forsale,3945,hyperequipped,2022,asnew,gas,,3,392,true,,,,true,,,3,1,10/18/22
10121611,house,house,398000,forsale,3945,hyperequipped,2022,asnew,gas,,3,453,true,,,,true,,,3,1,10/18/22
10121619,house,house,399500,forsale,3945,hyperequipped,2022,asnew,gas,,3,509,true,,,,true,,,3,1,10/18/22
10099813,house,house,425000,forsale,9800,usainstalled,2022,,gas,,3,252,true,,1,true,,,1,1,1,10/18/22
10121840,house,house,448500,forsale,3460,hyperequipped,2022,asnew,gas,,3,563,true,true,,,true,,,3,1,10/18/22
10139214,house,townhouse,455000,forsale,9000,installed,1962,,,293,3,167,,,97,true,,,1,1,,10/18/22
9822229,house,house,470000,forsale,2800,hyperequipped,2022,asnew,gas,,3,108,,,57,,,,,,1,10/18/22
10140250,house,villa,470000,forsale,9300,installed,1990,,,499,3,599,,,,true,,,1,,,10/18/22
9946549,house,house,526250,forsale,8020,installed,2022,asnew,gas,,3,5352,,,487,,,,,3,1,10/18/22
10140288,house,villa,549000,forsale,2310,,1986,good,electric,,6,968,,,656,,,,,,,10/18/22
8617116,house,house,595000,forsale,2880,,2020,good,,,3,0,,,17,true,,,,1,1,10/18/22
10138771,house,villa,695000,forsale,9255,,1975,good,fueloil,315,3,2149,,true,,true,true,true,3,10,,10/18/22
10138341,house,villa,728000,forsale,2970,hyperequipped,1976,good,gas,227,3,1235,,,1161,,,,1,3,,10/18/22
10144469,house,house,187000,forsale,5190,semiequipped,,good,fueloil,281,3,0,,,,true,true,,,,,10/18/22
10144001,house,house,245000,forsale,6230,installed,1975,good,gas,330,3,300,true,true,,true,,,3,,,10/18/22
10143551,house,mixedusebuilding,250000,forsale,7700,installed,2015,asnew,gas,167,3,1297,,,,,true,,1,,,10/18/22
10144726,house,house,319000,forsale,6940,installed,,good,fueloil,315,7,516,,,,,,,,,,10/18/22
10144122,house,house,320000,forsale,1340,semiequipped,1925,torenovate,fueloil,355,3,577,true,true,490,true,,,1,,,10/18/22
10144319,house,house,349500,forsale,2230,,,justrenovated,gas,203,3,573,,,,,,,,,,10/18/22
10048463,house,apartmentblock,350000,forsale,5540,installed,1918,,fueloil,421,5,675,,true,675,,,,3,3,,10/18/22
10144583,house,house,375000,forsale,8530,installed,1969,,fueloil,557,2,736,,,,,,,,1,,10/18/22
10012637,house,house,452000,forsale,2800,usainstalled,1976,,gas,415,4,444,true,,250,true,true,,1,2,,10/18/22
10143330,house,house,463000,forsale,2020,,,good,fueloil,625,4,123,,true,42,true,,,,,,10/18/22
10143111,house,countrycottage,1150000,forsale,7740,installed,,asnew,,479,7,7065,,,,true,true,,3,,,10/18/22
10134202,house,townhouse,335000,forsale,2200,installed,2022,asnew,gas,56,3,161,true,,63,,,,1,1,1,10/18/22
10110071,house,townhouse,339000,forsale,1390,,,justrenovated,pellet,,3,370,,,200,true,,,2,1,,10/18/22
10146339,house,house,600000,forsale,7711,,,good,,386,7,1901,,true,,,,,1,4,,10/18/22
10110669,house,house,85000,forsale,4860,,,torenovate,,,4,140,,true,,true,,,,,,10/18/22
10158652,house,house,435000,forsale,2640,installed,1956,good,gas,255,3,241,,true,87,true,,,1,1,,10/18/22
10158651,apartment,apartment,469000,forsale,1000,usainstalled,1996,,gas,105,2,,,true,,true,,,,,,10/18/22
10158650,house,house,169500,forsale,7140,installed,,,gas,294,2,150,,true,1,true,,,,,,10/18/22
10158649,apartment,apartment,215000,forsale,1030,installed,1930,good,gas,210,1,,,true,,,,,,,,10/18/22
10158648,house,house,625000,forsale,2160,semiequipped,1983,good,gas,190,3,744,,,330,true,,,2,4,,10/18/22
10158644,house,house,520000,forsale,6747,installed,1988,,,253,4,2721,,true,,,,,1,,,10/18/22
10158640,house,house,269000,forsale,6990,semiequipped,1976,good,pellet,247,3,3418,,,,,true,,1,7,,10/18/22
10148699,house,house,75000,forsale,6040,semiequipped,,good,gas,325,2,40,true,true,,,,,,,,10/18/22
10148711,house,house,199900,forsale,2170,,,tobedoneup,gas,464,2,70,,true,20,,,,,,,10/18/22
10148697,house,house,250000,forsale,6032,hyperequipped,,asnew,fueloil,416,3,2100,,true,,,true,,,,,10/18/22
10149111,house,house,299000,forsale,9255,,1932,,fueloil,732,4,821,,,,true,,,1,5,,10/18/22
10148808,house,house,345000,forsale,3020,,1964,good,gas,271,3,186,,true,,true,,,,,,10/18/22
10148916,house,house,379000,forsale,1600,hyperequipped,1930,asnew,gas,219,4,236,true,true,163,true,,,,,,10/18/22
10150943,house,mixedusebuilding,448000,forsale,1030,semiequipped,,torenovate,gas,502,5,0,,,,,,,1,,,10/18/22
10149512,house,house,495000,forsale,1470,usainstalled,,good,,,4,1127,,true,1000,true,true,,,3,,10/18/22
10151105,house,villa,550000,forsale,8340,,2022,asnew,,34.3,4,352,,,,,,,1,,,10/18/22
10148713,house,villa,635000,forsale,1850,,1960,good,gas,627,4,0,,true,,true,true,,1,3,,10/18/22
10149195,house,apartmentblock,985000,forsale,1070,,1925,,gas,533,0,490,,,,,,,1,,,10/18/22
10148999,house,villa,1190000,forsale,1380,hyperequipped,1975,asnew,fueloil,267,3,2300,,,,true,,true,2,3,,10/18/22
10149145,housegroup,housegroup,819500-854500,forsale,1180,,,,,44,,,,,,,,,1,2,1,10/18/22
10156027,house,house,98500,forsale,9968,,1931,torenovate,fueloil,,1,100,,,,true,,,,,,10/18/22
10154558,house,house,187000,forsale,8800,semiequipped,,good,gas,366,2,175,true,true,,true,,,1,,,10/18/22
10156834,house,apartmentblock,325000,forsale,4020,,,,fueloil,215,5,0,,,,,,,,,,10/18/22
10156638,house,house,335000,forsale,8800,,1964,torenovate,,420,4,2043,,true,,,,,1,3,,10/18/22
10156933,house,house,338000,forsale,8540,,,asnew,electric,315,3,543,,,,true,,,1,,,10/18/22
10154483,house,house,594000,forsale,3150,,2021,,,,4,427,,,,,,,,,,10/18/22
10156060,house,house,635000,forsale,4000,,1994,asnew,fueloil,,4,5500,,,5500,true,,,2,,,10/18/22
10154463,house,house,649000,forsale,8780,,1970,tobedoneup,,387,5,2581,,true,,,true,,1,1,,10/18/22
10154471,house,villa,695000,forsale,8301,hyperequipped,1953,,gas,182,4,815,,,,,true,,,1,,10/18/22
10156040,house,villa,1265000,forsale,1970,installed,1987,asnew,gas,182,5,1167,,true,,true,true,,1,4,,10/18/22
10132000,house,house,345000,forsale,9790,,,asnew,gas,163,3,200,,true,,true,,,1,,,10/18/22
10130373,house,house,395000,forsale,3380,,1983,good,fueloil,408,2,1193,,,1053,true,true,,1,4,,10/18/22
10130338,house,house,399000,forsale,1070,semiequipped,,tobedoneup,gas,489,5,192,true,true,100,true,,,,,,10/18/22
10131997,house,house,475000,forsale,9570,,1974,,fueloil,562,3,19500,,true,,true,,,1,,,10/18/22
10132001,house,house,495000,forsale,9700,,,asnew,gas,166,5,1152,,true,,true,true,,,,,10/18/22
10060649,house,villa,695000,forsale,1310,usainstalled,2010,asnew,gas,444,4,800,,true,600,true,true,,,4,,10/18/22
10148924,house,house,315000,forsale,1325,usainstalled,1940,asnew,fueloil,252,1,247,true,,247,true,true,,1,5,,10/18/22
10110669,house,house,85000,forsale,4860,,,torenovate,,,4,140,,true,,true,,,,,,10/18/22
10158652,house,house,435000,forsale,2640,installed,1956,good,gas,255,3,241,,true,87,true,,,1,1,,10/18/22
10158651,apartment,apartment,469000,forsale,1000,usainstalled,1996,,gas,105,2,,,true,,true,,,,,,10/18/22
10158650,house,house,169500,forsale,7140,installed,,,gas,294,2,150,,true,1,true,,,,,,10/18/22
10158649,apartment,apartment,215000,forsale,1030,installed,1930,good,gas,210,1,,,true,,,,,,,,10/18/22
10158648,house,house,625000,forsale,2160,semiequipped,1983,good,gas,190,3,744,,,330,true,,,2,4,,10/18/22
10158644,house,house,520000,forsale,6747,installed,1988,,,253,4,2721,,true,,,,,1,,,10/18/22
10158640,house,house,269000,forsale,6990,semiequipped,1976,good,pellet,247,3,3418,,,,,true,,1,7,,10/18/22
10148923,house,villa,495000,forsale,1330,hyperequipped,1991,asnew,gas,394,3,603,true,true,603,true,,,,2,,10/18/22
10136817,house,house,185000,forsale,6001,notinstalled,,,,430,2,0,,true,,true,,,,,,10/18/22
10135850,house,house,285000,forsale,8500,installed,1932,justrenovated,,145,3,241,,,,,,,,,,10/18/22
10137873,house,house,298000,forsale,8460,installed,2008,good,,150,3,121,,,,,,,1,,,10/18/22
10137872,house,house,298000,forsale,8460,installed,2008,good,,150,3,121,,,,,,,1,,,10/18/22
10136775,house,house,342000,forsale,1300,usahyperequipped,,justrenovated,gas,,3,130,true,,70,true,,,,,,10/18/22
10135735,house,house,345000,forsale,9570,,1966,tobedoneup,fueloil,558,4,1458,,true,,,true,,1,,,10/18/22
10136332,house,villa,495000,forsale,8800,usahyperequipped,2007,tobedoneup,gas,227,4,1140,,,,true,true,,1,3,,10/18/22
10136913,house,house,635000,forsale,8301,,,justrenovated,gas,195,3,0,,true,,,,,2,1,,10/18/22
10135740,house,house,675000,forsale,9090,installed,1960,asnew,gas,378,4,910,,true,,,true,,1,1,,10/18/22
10136960,house,apartmentblock,1595000,forsale,1070,notinstalled,1900,,,376,0,678,,,,,true,,,,,10/18/22
10141255,house,house,269000,forsale,9600,installed,,tobedoneup,electric,512,3,434,true,true,338,,,,,,,10/18/22
10142320,house,house,295000,forsale,7141,semiequipped,,good,fueloil,539,4,2377,,true,,true,,,2,1,,10/18/22
10140331,house,house,299000,forsale,9000,installed,,good,gas,345,3,48,,,,,,,,,,10/18/22
10140700,house,house,350000,forsale,3120,installed,1975,tobedoneup,electric,761,3,700,,,330,true,,,1,3,,10/18/22
10140640,house,villa,695000,forsale,8730,hyperequipped,2013,,gas,102,5,382,true,,,,true,,2,2,,10/18/22
